id,text,label
2680,Si elle pouvait me voir avec des amis aussi charmants...,0
5636,Comment je dois t'appeler ? " Les dents" ? "Plomb" ?,0
6461,La foire à la chair. lls nous détruisent en public. Je l'ai vu.,-1
3147,"La dernière fois que je l'ai vue, elle était enfant.",0
2815,Maybelle n'aurait jamais voulu ça. Pourquoi t'as fait ça ?,-1
5173,Je ne parlerai à M. Pereyra que lors de sa déposition.,0
360,On ne sait pas encore. Mais je me laisserai faire.,0
4568,"Je demande le droit de répondre. ça suffit, M. Ramirez !",0
7906,"Il a eu pitié, il m'a donné du valium et m'a renvoyé chez moi.",-1
8836,"Mes amis, sortez les atours de festoie pour qu'on fasse honneur à ma belle !",1
5279,"comme vous l'avez fait à Lucy, espèce de sale meurtrier ?",-1
3654,"Tu connais Garip, le village à côté de chez toi ?",0
3005,Et que reste-t-il dedans? Quelques petites notes de la justice.,0
5898,"Quelqu'un ici, je ne dirai pas qui, a offert de l'acheter.",-1
423,J'ai perdu toutes mes qualités dans mon combat contre toi.,-1
3408,"On fait comme si c'était un train, sauf que non !",-1
6684,"Hé gamin, tu suis ou pas ? Il y a deux mille dollars.",-1
6465,qui soient les mêmes. Et je sais où on les trouve presque toutes.,0
9832,"ils jettent des trucs qui servent encore vachement bien ! Pas plus tard qu'hier, j'ai trouvé ces supers collants à peine filés !",1
6419,"Ach ja, gut. C'est exactement ce que je disais à notre Führer avant-hier.",1
4362,C'est ta mère qui me met les boules. Quelle snob !,-1
4987,"Je suis toujours l'adversaire dans cette dispute, mais vous êtes nouvelle,",1
6648,Je sais à quel point vous êtes secret. Ce que je respecte complèmentement.,1
6285,"ça fait 14 ans que je fais la pute. Pour sauver ma peau,",0
2396,Mais j'admire Lucy et comprends que les hommes la courtisent.,1
889,"Par chance, on l'apprend maintenant. On peut encore se retirer.",1
2996,"Leigh Anne, pardon. On ne voulait pas... Non, vraiment pas.",-1
9209,"Pas du tout ! On n'a pas du tout le même âge, je te signale !",-1
1269,Pourquoi faut-il que ces pédés s'affichent sous notre nez ?,0
5922,"Il n'appartient pas a l'état, il appartient à sa famille !",-1
8364,"Quoi, pas papa ? Je trouve la passion de ton père très originale et...",1
5889,Le Graal est à moi... Vous irez le chercher pour moi.,0
2138,"Peut être que ça l'excitera, te savoir hors la loi.",-1
4249,Un ordre est nul s'il est erroné. On n'en sait rien.,-1
503,"Si tu le mets pas K.O., t'as plus de maison.",-1
6403,Il me faut aussi un coiffeur. Fais monter le fils de la maison.,0
8585,"qui cherche à me faire plaisir de temps en temps, même si ça le soûle.",1
3082,"à vrai dire, je suis assez préoccupée ces derniers temps.",0
5618,"On le braque, ce bookie ou quoi ? Oui, mon grand.",-1
1487,"De toute façon, on ne peut pas garder Harry ici.",-1
9965,"En l'an de grâce 1123, le Roi Louis VI Capet, dit le Gros, affrontait aux frontières du royaume son cousin, Henri Ier Beauclerc, Roi d'Angleterre et Duc de Normandie.",0
4044,"Esther Williams, c'est ta place ! Du calme. Tu deviens ronchon.",-1
4968,Je ne laisserais pas ma copine à un grand réalisateur hollywoodien.,-1
6981,"ça vous fait rire. 28 ans, et je me sens comme leur mamie.",1
7371,"Mais il est malade, ce type, je suis pas avec sa femme !",-1
251,"Quand les forains partiront demain, c'est là qu'on se cachera.",0
7934,"Ma copine, elle a une entrevue avec Roland Pollard pour le journal de l'école.",0
870,"Un jeune homme impétueux appelé David, qui joue au polo.",-1
7719,Il est plein d'entrain. Il a dû faire son lavement au caf au lait.,1
3997,"Que des emmerdes, c'est elle. Que des emmerdes, je le savais.",-1
4559,on trouve que ce film n'est rien d'autre qu'un pur navet.,0
8087,"Quel démon ou sorcier égala Attila, dont le sang coule dans ces veines ?",-1
3379,"Non, ils vont vous libérer d'ici une dizaine de minutes.",-1
1717,Tu envoies tes coupures de presse à ma mère ?,-1
310,"On se fait du blé, il se fait du blé.",1
1690,Il y a aussi... Je ne suis pas daltonien ?,-1
4281,On retrouve tout de suite notre envoyé spécial : Sam !,1
835,Mais vous devriez avoir des relations sexuelles l'un avec l'autre.,0
5466,"Attention à ton langage, ou je te passe un savon !",-1
5063,"-Appuie un peu sur la poche à douille, mais pas trop.",0
6264,"Je crois que c'est surtout le dernier, vu que je suis mort demain.",-1
2453,où l'on apprend qu'on peut voyager en restant chez soi,-1
9463,Il n'ira pas au nord M Purvis. Il ira au sud. Il raccompagnera ces dames chez elles.,0
69,"Pire que ça, vous avez mis ma famille en danger.",-1
4094,Pour qui ça a marché ? Cite-moi une personne qu'on connaît.,0
3643,Mme Nihal s'est levée tôt. Elle a pris son petit déjeuner.,0
6939,"En plus, qu'est-ce que tu veux faire avec un camion de pompier ?",0
4354,et le numéro qu'elle utilise pour régler ses 3 mois d'hôtel.,0
2317,C'est indiqué sur le site de la Direction du transport.,-1
8298,et tu ne laisses personne lui faire du mal. Est-ce que tu m'as comprise?,-1
5827,"Ca te plait, Gus-Gus ? Tu aimes ? Tu aimes ?",1
5747,"On le parcourt avant chaque match, devant des milliers de gens.",0
7401,Regarde les choses en face. Quels tours peux-tu faire avec cette blessure ?,-1
8337,"Allez, on va au bar, y'a trois poulettes convaincues que je suis le patron.",1
516,La vitamine B pour les cheveux et la membrane muqueuse.,0
6907,"mais l'Etat exige des successeurs, et je ne vous ai donné qu'une fille.",-1
3945,"Hé, l'ami ! Cette fois, on le fera à ma manière.",0
3672,Tu peux dire ce que tu veux. Mon choix est fait.,0
1967,Je suis sûre que tu n'avais pas parlé du café.,0
667,"se laisser réduire à ça, détruire, ou devenir plus fort.",-1
9248,"On vous veut, on a besoin de vous, mais aussi, Mike, vous avez besoin de nous.",1
453,c'est dur de trouver une nana qui encaisse les marrons.,-1
7010,On dit qu'on voit toujours un cheval blanc en passant le pont O'Connell.,0
8894,On peut pas demander à un type de se battre si on le trouve pas.,0
6727,On va se pécho un méga contrat et à nous les gorettes !,-1
6928,"écoute, je sais que tu ne veux pas rester ici toute ta vie.",-1
9285,"Je n'ai pas très bien compris pourquoi d'ailleurs, parce que entre nous, c'est pas une lumière.",-1
5761,"Dans le dernier paragraphe, on parlait de ses superbes qualités athlétiques",0
2026,votre subconscient a une fois de plus libéré son monstre!,-1
9817,"Elle revient à la maison, vous lui parlez 5 minutes et elle repart en courant. Qu'est-ce que vous lui avez dit ?",-1
630,"50 F, je vous le laisse. C'est pour les petits.",0
4199,Et je crois que tout ce qu'il fait doit être fait,0
1767,"Une fois les portes fermées, vous ne pouvez pas l'arrêter.",-1
3702,Tu n'en as pas marre de bricoler comme un alchimiste ?,-1
9054,C'est quoi ce bordel ? Vous m'avez dit qu'il n'y avait que Sonia qui venait !,-1
66,Je n'aime pas comme vous traitez mon homme de main.,-1
2986,Ils utilisent les sauces comme nous le jus de viande.,0
5635,"M. Pulford, à votre avis, pourquoi il y a un cadavre...",-1
9304,"Où on le met, celui-ci ? Dans ma chambre. On va tout planquer dans ma chambre.",0
7914,"Y a pas de prises de bec ou de malédictions, comme dans les films.",0
965,"Sur le chemin du retour, je comptais prendre une pizza.",0
4089,Je vais déplacer la reine ! Tu n'as pas le droit.,-1
9725,"C'est pas vrai ! Dans l'état où tu es, tu veux aller quand même aller à ce dûner sinistre ?",-1
4008,Ils ont retrouvé Arbal. Ils ont cru que vous l'aviez tué.,-1
7607,On n'a rien dit pendant des mois. C'est à nous de nous justifier ?,-1
8063,On va faire quoi maintenant? Une question que je me pose tout le temps.,0
539,Pourquoi tirer dans le hublot ? Il voulait sortir ?,-1
9255,"Je vais te coller le nez dans le caca des recrues, tu m'en diras des nouvelles!",-1
3754,Dire qu'on en avait discuté et décidé de la prendre ensemble.,0
9272,Il a pu changer d'apparence. Nous ne savons pas s'il va au Marbre ou au Biograph.,0
4498,"Mon général, je suis de la Gestapo. Je mène une enquête.",0
3551,Tu veux entrer dans la boutique ou non ? Trois. Deux.,0
4922,Espèce de tas de ferraille! J'espère que ça va te rouiller!,-1
8134,"Les cons ! Ok, attendez que je sois parti et filez à l'intérieur !",-1
6286,Et ça compte plus que la vie pour toi. C'est de la démence.,-1
6411,Et je ne peux plus vous parler avant la fin de la guerre.,-1
8147,"Tout ce qui compte, c'est le fric. Le pognon, les dollars, tu piges ?",0
2796,alors que c’est rempli d'anticorps importants pour un petit bout.,-1
4935,"Bien avant l'aube de l'humanité, ils avaient vécu sur notre Terre...",1
7230,C'est un autre problème. Il faut qu'on en sache plus sur son passé.,0
2028,pour la punir de sa déIoyauté et de sa désobéissance!,-1
4351,Vous arrivez juste ou vous êtes déjà repassé chez vous ?,0
4070,"Je reconnais celle pour la salade. Les autres, je les confonds.",0
4074,Je ne lui avais pas parlé depuis 14 ans et demi.,-1
797,Ils signalent une mission à 20 km. Pour quoi faire?,-1
3961,"Je sais. Tu es occupé, mais si tu as une seconde,",-1
4788,Mon père était irlandais. On l'avait envoyé travailler à 11 ans.,1
4020,"Ils viennent presque tous les jours, donc ils ont du travail.",1
4564,"Tout ça, c'est de l'histoire ancienne. ça n'intéresse plus les jeunes.",-1
7971,"J'ai effectivement menti parce que je ne voulais pas venir à votre soirée, d'accord?",-1
9262,"C'est grace a la glace, le whiskey et la glycérine que vous etes encore parmi nous.",1
3166,N'y va pas. Lucifer est un monstre. Lucifer est méchant.,-1
5918,"il faut le replacer, au plus vite dans le contexte familiale.",-1
3016,Maintiens le blocage jusqu'au coup de sifflet. Tu le maintiens.,0
8961,Où est Nelson? Dillinger ? Je veux savoir où ils sont. Je ne sais pas,0
5517,"Eh, Jean-Pierre, mais ... tu deviens parano ! Personne regardé !",-1
3795,mais on se souviendra de moi pour toujours pour "Mister Q".,1
7536,Tu sais ce que Napoléon donne à Joséphine après sa conquête Bavière ?,0
8901,"Je ne dis pas qu'il va tout casser, mais Big Mike est loin d'être stupide.",1
673,Mes amis disent que tu roupilles comme un chiot épuisé.,-1
2041,"C'est bon, nous avons une réservation pour déjeuner à 13h30.",1
341,Si maintenant on se fie à la logique de l'administration...,0
6153,"qui, de la part de Wichita, Little Rock, Reno et Tallahassee, vous dit...",0
3058,MIle Sue a-t-elle essayé de vous persuader d'aller à Mississipi?,0
4842,"Il l'a acheté, son grade, ce caïd de mes deux !",1
6048,Il y a trop de monde. Il faut qu'on prenne un autre chemin.,-1
2341,On perd du temps avec cette discussion. Il faut avancer.,0
862,Je suppose que tu acceptes le liquide. ça me va.,1
8342,"Dès qu'il appelle pour déposer la DeSoto,  je veux que Mill le file.",0
7608,"On ne s'est pas parlé ? Combien de fois je t'ai parlé, Hamdi ?",-1
1015,"J'ai aussi perdu quelqu'un que j'aimais, tu te souviens ?",-1
9720,Voici la chambre de Godefroy le Hardi. La cheminée est du Xème siècle. C'est un vestige de l'ancien château féodal.,1
7712,ça va pas. Qu'est-ce qu'il y a ? Il y a un problème ?,-1
5132,"Je compte sur toi, Ron. J'ai deux galions sur Gryffondor, ouais?",-1
3335,"Oui, c'est vrai, il faut vous reposer ! Hubert !",1
9232,"Je sais que je dois être bon envers mon prochain, sinon il me casse la gueule.",-1
1324,Vous allez dire à ma mère ce qui s'est passé?,-1
7621,"Non, je dis qu'il faut laisser la chance à celui qui fait du mal",0
892,Barney a dit que vous seriez gentille. Il est charmant.,1
7091,Mais non ! C'est pas votre limo ! C'est ma nouvelle Range !,-1
4656,"Si j'enseigne, je pourrai faire des trucs cool comme ça ?",1
2562,"Toi, t'aurais dû le faire. J'ai pas eu le temps.",-1
5566,de raconter tout ça à une ménagère dans un bled perdu.,-1
5891,Elsa n'a jamais cru au Graal. Elle croyait trouver une récompense.,-1
3668,Mais je ne saurais pas me défiler comme tu le fais.,0
9488,Tout de suite ? Ben et le match ? Tu l'enregistres. On regardera la 2ème mi-temps ensemble.,0
7858,"Mais si mon père vous a envoyé pour me faire changer d'avis, c'est raté.",-1
9052,j'ai pas encore eu la chance d'en voir en vrai. On va regarder. Branchez-moi ça.,0
8849,Pourquoi ce con l'appelle Messire ? Je n'en sais rien Jean-Pierre. J'en sais rien !,-1
8138,"Bon, ben, on va juste devoir faire encore moins de bruit, c'est ça ?",0
4546,"Même en tant que maréchal, je n'ai plus droit à l'abattement",-1
1331,C'est bizarre comme les adultes ne peuvent pas se décider,-1
5240,Ils partent à la campagne aujourd'hui. Ils n'ont jamais quitté Londres.,-1
1365,"Pardonnez-moi, Majesté. Il m'a demandé de venir à sa place.",0
5667,que vous avez apprises I'an dernier dans votre cours de science.,0
8642,You want to know my name. You want to see my face. I'm the devil.,-1
8365,"Ah oui... Déjà ! On n'a pas vu le temps passer, dis donc !",-1
8767,Tu dis que tu ne te souviens pas quoi que ce soit de cette nuit?,-1
8308,...tout cela dans le but de s'assurer que vous joueriez pour I'Université du Mississipi.,1
2748,"Ouvrez les yeux, Messire Godefroy. Vous allez vous accoutumer vite.",1
5296,-L'Etat réclame un prince héritier pour son repos et sa tranquillité.,1
5237,"Le magnat de la confiserie devenu un ami de l'armée britannique,",0
9283,"Non, t'inquiètes pas, si je peux pas ce soir, je l'amene la semaine prochaine, hein... Salut.",-1
143,Je me suis habillé pour ne pas vous faire attendre.,0
4267,"Mais bien sûr que si, il y aura une prochaine fois.",-1
6508,Empêcher la famille du Chapelier d'être tuée. Et du coup sauver le Chapelier.,-1
9317,"le méchant Brochant, abandonné de tous, se soûle tout seul dans son grand appartement vide !",-1
5695,"Eh bien... ça nous ferait plaisir de le rencontrer, un jour.",0
7407,Ils sont tout à fait capables de conduire et de produire de l'énergie.,1
2052,Tu as toujours aimé Josh. C'est devenu un dégonflé classique.,-1
9002,"Mme Brochant, pendant deux heures, j'ai vu votre mari essayer désespérément de retrouver votre trace.",-1
8388,"Ne me dis pas que c'est le type de ton... Si, c'est horrible... horrible...",-1
5312,-Une crasseuse qui loge dans une de vos cochonneries... vos métairies.,-1
3758,et c'est la veille de noël pour les fans de combat!,1
9767,Mais vous n'allez pas vous mettre à pleurer comme un veau ! Mais ça n’arrange rien ! Chez le copain !,-1
8467,"Il n'en reste que des ruines. ça fait joli dans le paysage, tiens !",1
9453,"Vous arrivez un peu en retard à la fête et nous sommes à fond pour les Rebels,",-1
3562,Et tu es sûr que Bo Peep est avec lui ?,0
9668,"Qu'est-ce qui m'a donné le plus de mal, d'après vous  : la Tour Eiffel ou le Concorde ?",-1
2592,"Espèce d'enculé, tu crois qu'on est là pour rigoler ?",0
7809,Il l’a eu par son chat qui a donné au roi les perdrix ...,0
4829,Il a du bol ! Si jamais j'en cause à Vinnie...,-1
3539,"mais c'est difficile de finir seul, abandonné au fond d'un placard,",-1
7993,"Ouais, Wink a déjà pécho bien plus que le phone de ta meuf !",-1
1140,"Oui, j'en ai vu. Oui, je sais qu'ils sont blancs.",0
3309,"Oh, c'est drôle ce que tu me dis, là, parceque...",1
6809,"Buzz, tu es tombé de haut. Tu n'as pas les idées en place.",-1
7648,"Il y a deux ans, on a décidé que je me consacrerais  l'écriture.",0
2347,"Un million, pas plus ? C'est ça ou rien !",-1
2302,Je pars chez Hagrid. C'est un très cher ami ...,1
898,Je suis assez riche. Je veux diriger mes chantiers navals.,0
9841,C'est vous qui deviez  dîner avec lui ce soir ? Oui. Comment le savez-vous ? Il vous a parlé de moi ?,-1
7789,Je crains que cette découverte impromptue n'oblige votre mère à venir chanter à Mombreuse.,-1
